"uid","platform"
"aid_v1_6BF35AF7-111A-42F5-8A00-3C5F0BC0E696","iphone"
"99000345842630","android"
"1183535588","site"
"aid_v1_6BD4F9A8-F1F4-4A32-BE52-7BA979AFE51E","iphone"
"354435050986710","android"
"1183495475","site"
"357365051159503","android"
"99000346300147","android"
"355694420047113","android"
"502289973","site"
"0x516fdb1bd156ea95","wap"
"353022058015139","android"
"0x501955ff69e4ba86","wap"
"32c4a64da01c35d2","android"
"1630550373","site"
"356489054422717","android"
"355859054139639","android"
"357357059353097","android"
"354156052610484","android"
"625919620","site"
"b4ff5deb4e9be455","android"
"356489054455204","android"
"627134501","site"
"353448052567132","android"
"013771001596296","android"
"99000348205310","android"
"0xc865cc9c974023be","wap"
"800529526","site"
"355300050069843","android"
"99000348248514","android"
"358697043872465","android"
"352373056811305","android"
"354949041446600","android"
"355300051324155","android"
"0x8b000ecd04317e8e","wap"
"80105461fd2fb703","android"
"359959045929183","android"
"1180943922","site"
"330413487","site"
"aid_v1_F24E644F-6DD4-4737-9ABE-BF042DE64352","iphone"
"6296172387af63ba","android"
"012214000151277","android"
"0xc8a91071bf436143","wap"
"0x6e0f05376463b0b0","wap"
"62d596ccdec14aaf","android"
"aid_v1_6B3DD17A-8B57-4316-BC0B-D017CBE42F6B","iphone"
"330413487","widget"
"353918051852271","android"
"354156052795632","android"
"80118fa336d6c5a4","android"
"354212050101917","android"
"330655106faba24f","android"
"356489055433366","android"
"c1490de21af6b6cc","android"
"1179731399","site"
"4fea1db7fb72e764","android"
"1179396171","site"
"862704021141704","android"
"99000351553430","android"
"355859054552674","android"
"359164056090179","android"
"0xc94a4f63ca4707b7","wap"
"aid_v1_6A9FAF52-1B5B-4840-8EDB-94FEE6BD11BB","iphone"
"357357052174524","android"
"355300050069496","android"
"ef2b6ce3f8d1e14e","android"
"0x1f5c7011387397ba","wap"
"331056329","site"
"353378055157336","android"
"99000351698469","android"
"630760561","site"
"4fddccc308c30984","android"
"1914466100","site"
"332447393","site"
"c1607310ce9fe2f","android"
"1803977054","site"
"b57f34d34acbf1d2","android"
"99000351774179","android"
"359093053730562","android"
"99000352286520","android"
"1177391932","site"
"4fa7f2be6bcae1c7","android"
"357357051194812","android"
"80213810","site"
"355300051277692","android"
"357357050936007","android"
"99000428230547","android"
"aid_v1_BF085C41-E737-4FD8-B860-0B1EA7F80CC1","iphone"
"356489057165834","android"
"359086050147442","android"
"355300050055040","android"
"4f6002da922713ba","android"
"0xc9ef04c24bb6845b","wap"
"99000434005474","android"
"355300051264740","android"
"4f45c0ef5918691","android"
"634319553","site"
"352801051450422","android"
"736241268","site"
"05f8e2a9","android"
"357357050679300","android"
"0xca5ef2ea74044ba5","wap"
"335abde3d6bd6729","android"
"aid_v1_69633F73-6293-43BF-96A8-3ECFC95A6B7C","iphone"
"99000434074519","android"
"0xca92911ed46d1325","wap"
"429463995","chrome"
"354895050001713","android"
"357357050635807","android"
"357357050069965","android"
"99000434133195","android"
"352373055073634","android"
"358697042490459","android"
"0x0c29d7876c64f79f","wap"
"336351972","site"
"357350051265310","android"
"f9f7a15c7d823334","android"
"1566167273","site"
"635214397","site"
"754635001","chrome"
"aid_v1_6874445A-3FAE-4D2D-97A4-E14D3D6FD4D4","iphone"
"0x6e25a086f70aeee4","wap"
"862704021137132","android"
"4ed2d8eb11218880","android"
"354795051262712","android"
"17ec2ee1269d21c3","android"
"357349050007624","android"
"805418007","site"
"353918056249796","android"
"0x8ccaade061799393","wap"
"4ea1b7f4a780b4f","android"
"359585048935123","android"
"c16073cf81fec11","android"
"0xcbda6eb85bf48dd0","wap"
"911239258326919","android"
"359585517","site"
"63783285","site"
"e3b6b46506db4345","android"
"355300050043558","android"
"357288042218875","android"
"357288042019489","android"
"1918742611","chrome"
"aid_v1_BE399F8D-A0CA-45CC-8126-DC9EB8912B27","iphone"
"aid_v1_67C6B878-8933-44D3-A34E-DF3F40917121","iphone"
"99000435419669","android"
"354435050949759","android"
"357288041455312","android"
"353429050728744","android"
"4e7777495f4256","android"
"356489057331857","android"
"637842124","site"
"aid_v1_67808771-8484-4FB5-93F4-0EC775A63FBB","iphone"
"355696051648562","android"
"aid_v1_EC6AEC32-A40C-49AC-A522-5FCCDD4E4BC0","iphone"
"356489057336468","android"
"358672050871619","android"
"638224579","site"
"639053935","site"
"354212050860371","android"
"1492469465","site"
"4e5277485d83067a","android"
"fc8acb24f69a8276","android"
"1798324884","site"
"0x8cd653d2439985ed","wap"
"0xccfe8509c4bee591","wap"
"1170051249","site"
"0x5d2b1c977ca82b3b","wap"
"206160179","site"
"aid_v1_667D5B6F-2E6A-43E2-9B7F-A74D37BEDDAE","iphone"
"99000435824678","android"
"1169446147","site"
"805ccae2114f1068","android"
"355300050021224","android"
"357246059780823","android"
"354895050787014","android"
"862704021091578","android"
"99000439388607","android"
"355880052269897","android"
"806830589","site"
"33e64f6b69bf70d8","android"
"806898427","site"
"42925288","site"
"1718461421","site"
"352801051351406","android"
"862704021079078","android"
"354436056108499","android"
"357246053141246","android"
"356489057863818","android"
"340010802","site"
"639502116","site"
"1798263727","site"
"352373052159196","android"
"353019050446528","android"
"aid_v1_662B88EB-D373-4F93-8EFC-FDE715CD48EC","iphone"
"8bfa511fbe33cd09","android"
"992351182","site"
"807985661","site"
"146727024","site"
"3f5ff510e42799d7","android"
"357246050167301","android"
"354439057819817","android"
"353164054172900","android"
"0x3a110f2819609c24","wap"
"aid_v1_661A659D-4C2B-4455-B379-18A404BB5B54","iphone"
"356489057876620","android"
"355880053758856","android"
"8081f5bf38e2ee42","android"
"1798124685","site"
"355300050016190","android"
"341464347","site"
"357213050114915","android"
"353861057227645","android"
"4dc5006c73fa618","android"
"353567053184629","android"
"99358277f31c6201","android"
"354439054888518","android"
"353328053520837","android"
"356489057938230","android"
"994097014","site"
"c1607bed2075b8f","android"
"0xce63ca5cea9f2236","wap"
"357212051373033","android"
"353918052165749","android"
"63b92a2a9439485f","android"
"013771000097304","android"
"356489057943941","android"
"63e51bc9d9c908bc","android"
"995348401","site"
"354895050001267","android"
"995732909","site"
"0xce65d3c8f4fb5285","wap"
"0x6ec337f7fd92fd65","wap"
"1161640771","site"
"996b875544be7bfe","android"
"358661056118620","android"
"357209050102447","android"
"357197058354401","android"
"345532594","site"
"1796026221","site"
"162660f27aa8828e","android"
"862589029610796","android"
"9a093e39769bc41d","android"
"356489057970613","android"
"4d0c4bf4be639e6e","android"
"357197056968152","android"
"354894052026919","android"
"751137476","site"
"356489058019998","android"
"ebd34e0d0fc19406","android"
"353022050400065","android"
"8ac5dc54b8d3e4e3","android"
"c160b2dc66fbe997","android"
"aid_v1_BDB884CE-2290-4985-B82E-43A8665C81E9","iphone"
"2020106757","site"
"aid_v1_63762FC0-8C97-4BF0-8956-40416F9139BB","iphone"
"aid_v1_634F3AD0-1CF4-4219-B842-596A4C6F83BF","iphone"
"0x8d585ffcaef56354","wap"
"9a8853e790e20a99","android"
"aid_v1_BD8BC986-2EC9-4234-ABD5-01778648A01E","iphone"
"9aa5e691c56e8c30","android"
"6417159490864638","android"
"aid_v1_6321549B-2512-477A-A727-FC0E2932347D","iphone"
"641880649","site"
"357197055069598","android"
"fff061a6e0ec4fab","android"
"1991634775","site"
"354526050341888","android"
"fa45a73c4c8fa96a","android"
"359605041152326","android"
"911240900132713","android"
"1922635877","chrome"
"359918048204556","android"
"862589027975019","android"
"aid_v1_F20A65B7-27BD-41DF-AF1B-D001AD750DAB","iphone"
"aid_v1_631F8A51-E331-4690-AB2C-AA8DBDA2C6DB","iphone"
"356507050001464","android"
"9b936e1be33b7ec0","android"
"0xd029517df2845a18","wap"
"872535238","site"
"359918048191803","android"
"353020050555250","android"
"1794873187","site"
"9c3e2f7a53eac4d5","android"
"357197050686586","android"
"354792050813876","android"
"355300051245392","android"
"9caf58eeac9096f4","android"
"9cc0ba55e059b321","android"
"1922638605","site"
"357196059445226","android"
"9cef2f28092044ce","android"
"353617051351322","android"
"357196059439526","android"
"911240900562836","android"
"357196059425400","android"
"354244059833547","android"
"9dc3cec5ef501e10","android"
"34ee85b126cfde86","android"
"353877050629512","android"
"b61325462b37faca","android"
"357196059272224","android"
"1625485207","site"
"356508054006327","android"
"1794066244","site"
"1146c6b9e7592d4b","android"
"354890040345742","android"
"355299053444104","android"
"1793906522","site"
"862589027926368","android"
"643691161","site"
"353023050069066","android"
"911240901293092","android"
"357196057793635","android"
"0xd0eb6f7b46d12034","wap"
"1144282602","site"
"357196057703618","android"
"aid_v1_DF6B0CF5-B0E7-4E36-A715-7042F6C3E3C7","iphone"
"c161f9c9d63bb60","android"
"355696051840847","android"
"359169050814409","android"
"352306055549823","android"
"9e81eb6a6e5c2e8c","android"
"351523051916969","android"
"355299051342045","android"
"428377628","site"
"351524057385423","android"
"4c3d262d85338b60","android"
"aid_v1_60275D20-18FC-4CEB-83C0-834BB32235B9","iphone"
"351527060714125","android"
"9ecc41e648628ca2","android"
"356519050778074","android"
"1465182297","site"
"354425050003582","android"
"355884051637922","android"
"647538389","site"
"356519051140514","android"
"357196055842095","android"
"3f4741005291f77d","android"
"359918045005196","android"
"648729826","site"
"9f02e61f270c611d","android"
"c18b8200b3666c40","android"
"aid_v1_5FE54093-C3DF-47E1-9EA9-4009BB2A27B2","iphone"
"1925427165","site"
"353043058649883","android"
"4b516a87ed3343d4","android"
"9f0db5e8dfad9d0a","android"
"0x8e9530e27c4be22b","wap"
"357196055697408","android"
"1140694359","site"
"9f3108b4c6ed411f","android"
"354666052814613","android"
"aid_v1_5FC2ADA0-8CFE-4A90-B079-A38687EB8D2E","iphone"
"aid_v1_EC4F3551-8E65-4A24-9D9A-EC4CA0486E7A","iphone"
"427bca8ec8759b69","android"
"aid_v1_DF641C37-E4A0-4A29-A307-0ACFD67B3229","iphone"
"1718112353","site"
"353022050503611","android"
"1139551357","site"
"355884051716262","android"
"862541025305046","android"
"357196054731646","android"
"357196054710780","android"
"352306053127614","android"
"427552320","site"
"354268051173156","android"
"1926217237","site"
"352801051242647","android"
"356525046955627","android"
"0x0d2314dea2498ef0","wap"
"1138696114","site"
"9fb381e02c2402f8","android"
"9fb996c634c8c0","android"
"1790870512","site"
"e7b8d363043647b3","android"
"356534053875793","android"
"e3617581239a4214","android"
"351554054863676","android"
"357196053415654","android"
"357196053318031","android"
"355537051821595","android"
"e7b0f66bfda11b6c","android"
"A0000022F34A4E","android"
"1464217828","site"
"81561742","site"
"357196053291121","android"
"8fd4e3ab2683298","android"
"357196053258880","android"
"0x4e4ecdc63560de66","wap"
"357196053238890","android"
"e3501c235959c813","android"
"352306051843253","android"
"815d66580e8cfeaf","android"
"A000002A230EE3","android"
"2023710861","site"
"4aa654a8b719b700","android"
"fa7aa5ff3224097a","android"
"355299051023827","android"
"0xd236927814b46e19","wap"
"1c080747ab30142e","android"
"1929548200","site"
"427264944","site"
"357194040121212","android"
"21826908","site"
"353043058903587","android"
"353115057781808","android"
"A000002FB9732E","android"
"1788753944","site"
"161a67954f0d6e50","android"
"c237361ecc1b382c","android"
"A000003015F66F","android"
"353719054406929","android"
"A0000030166F5E","android"
"351555051141305","android"
"357160047056008","android"
"1128997930","site"
"A0000030D3CAC7","android"
"817742333","site"
"357160041277766","android"
"359605044429184","android"
"354846051372132","android"
"862537010002473","android"
"650052861","site"
"357146056063522","android"
"0x8f791ae39fc0d3b7","wap"
"352801051209240","android"
"4aa07a8d7249d8f0","android"
"aid_v1_5DD0F484-CADF-4FC8-A74E-AF5D7922A5B4","iphone"
"650180666","site"
"651d044f0f96d0e9","android"
"354303052896271","android"
"4a0176bffe587bb1","android"
"c284229959a142b4","android"
"356534054867138","android"
"357146054952189","android"
"351565051698931","android"
"352306051639024","android"
"355299050358224","android"
"359918043729169","android"
"356534054954381","android"
"353575059115497","android"
"4TVW95QCKBD6S4PV","android"
"351565052487813","android"
"8193c7e7c620e2e5","android"
"013520000069866","android"
"aid_v1_BAA8E657-7300-4452-9C84-7E1F915F4494","iphone"
"355696052919954","android"
"A000003829C95E","android"
"356534056022500","android"
"2059648256","site"
"d511b025af98403b","android"
"358600050856561","android"
"aid_v1_5CF659EC-F938-47A4-AD6B-34E59CE1641E","iphone"
"aid_v1_5CF52676-5FCD-41BE-A20E-569D11EA4E44","iphone"
"A00000413E6614","android"
"357139058787966","android"
"A1000017A3698D","android"
"351565053739444","android"
"354314058552982","android"
"357139056179513","android"
"4100b76b94a77000","android"
"653ebb3a4092946f","android"
"A100001B8F56B7","android"
"1569713098","site"
"0x8faa395886237c3a","wap"
"81c8de5bacf119e0","android"
"8febb3f6f8e8a3e9","android"
"A100001B9B11ED","android"
"359918042104604","android"
"A100001BD53987","android"
"357139055815497","android"
"351602060248521","android"
"862074028669820","android"
"1931696128","site"
"1464108852","site"
"1783347746","site"
"c2daa7664330733d","android"
"911241650129701","android"
"A100003117F991","android"
"0x5cea484411a61e8f","wap"
"2024454247","site"
"352305050724225","android"
"357139055151828","android"
"aid_v1_B9F0E02B-900D-406B-A369-65487C8FB04A","iphone"
"1117000702","site"
"A1000035A8163A","android"
"1116cb7bcf32f203","android"
"357139054883181","android"
"359918042060806","android"
"49b6fee2bd5163a8","android"
"BE49CAGE45NNNJN7","android"
"1618035323","site"
"355558051142436","android"
"e335346b6309ca91","android"
"357139052307514","android"
"354316038719664","android"
"352303050399585","android"
"862070020884938","android"
"359918041835893","android"
"353918059293890","android"
"0x90092554e109465c","wap"
"aid_v1_5A5B4C71-6165-49CC-B0FC-9A9EE7CFFA92","iphone"
"49b02e520b0bf45b","android"
"aid_v1_5A43DEC9-3C69-4540-ABBD-F37D94A6A1A3","iphone"
"357139051837602","android"
"1782051507","site"
"C8OKAS047408","android"
"353721053912774","android"
"1115028247","site"
"356534059670222","android"
"657128429","site"
"0x4e23469513543482","wap"
